group,names,scores,logfoldchanges,pvals,pvals_adj
7,ENSG00000183049,0.87589055,,0.40373382985537665,0.7301644024712556
7,ENSG00000179041,0.8725334,,0.4053215757840555,0.7323984647645803
7,ENSG00000186666,0.871134,,0.4062966834071847,0.7328904065510841
7,ENSG00000035928,0.8710883,,0.406299205171727,0.7328904065510841
7,ENSG00000004961,0.86825854,,0.40764859544264065,0.7345280218637703
7,ENSG00000198561,0.8678694,,0.4079666705900209,0.7345280218637703
7,ENSG00000070718,0.86709625,,0.4082675001215855,0.7345280218637703
7,ENSG00000162620,0.86584514,,0.408926763821301,0.7350776948275636
7,ENSG00000055483,0.86317605,,0.41032694189332186,0.7364381548941136
7,ENSG00000004777,0.86308706,,0.41039238853098337,0.7364381548941136
7,ENSG00000269728,0.8620249,,0.4109651208619287,0.7364970299263721
7,ENSG00000096080,0.86146784,,0.41113404942954357,0.7364970299263721
7,ENSG00000248092,0.85850877,,0.4126056515686459,0.7384965925578348
7,ENSG00000118482,0.8484463,,0.4179299330900086,0.7460982826125755
7,ENSG00000264364,0.84391826,,0.42040377984286736,0.749227319479827
7,ENSG00000143622,0.8424332,,0.42118705436899373,0.7499800334008303
7,ENSG00000099985,0.84158,,0.4216971742518165,0.7502454863829406
7,ENSG00000170190,0.83833563,,0.4234487424640514,0.7527172684690323
7,ENSG00000196735,0.8361005,,0.4245422385009783,0.7540160441068656
7,ENSG00000188636,0.83444977,,0.42556332965613375,0.7545701616229343
7,ENSG00000179344,0.8338393,,0.42574767936470337,0.7545701616229343
7,ENSG00000102606,0.83380115,,0.4259435994146785,0.7545701616229343
7,ENSG00000101126,0.83241576,,0.42666866891379795,0.75521081260892
7,ENSG00000135362,0.83172816,,0.42703695325469737,0.7552193947772435
7,ENSG00000160602,0.82939154,,0.4282837368132958,0.755497718965034
7,ENSG00000017797,0.829338,,0.42806652021745406,0.755497718965034
7,ENSG00000099331,0.8265738,,0.42959528950051584,0.7571662524020967
7,ENSG00000004142,0.82464314,,0.4307136846150157,0.7584940988389852
7,ENSG00000164040,0.8235047,,0.4314196949106701,0.7586925988552184
7,ENSG00000121988,0.8232244,,0.4315566178281368,0.7586925988552184
7,ENSG00000058600,0.8166979,,0.4349491015504968,0.7640103406778803
7,ENSG00000256950,0.8095847,,0.43899609801917616,0.7691685427351164
7,ENSG00000091527,0.8076533,,0.439972052416418,0.7702290858646308
7,ENSG00000105258,0.8051176,,0.4411353049433554,0.7715007535573963
7,ENSG00000100519,0.8037183,,0.44184020987269557,0.7715495429541692
7,ENSG00000075089,0.8028047,,0.44259454838994794,0.7722178602471133
7,ENSG00000105063,0.79629475,,0.4462428313750477,0.777164956966969
7,ENSG00000100319,0.79613054,,0.4461350302133915,0.777164956966969
7,ENSG00000142694,0.7952851,,0.446824913930677,0.777164956966969
7,ENSG00000156795,0.7951857,,0.4469264556335184,0.777164956966969
7,ENSG00000167186,0.79402095,,0.4475441230461129,0.777164956966969
7,ENSG00000140299,0.79340816,,0.44767394296894225,0.777164956966969
7,ENSG00000147889,0.7922199,,0.44853377687764995,0.7780076697427016
7,ENSG00000103254,0.7895669,,0.44978794747799855,0.779498489168436
7,ENSG00000214046,0.78904694,,0.45014349711363,0.779498489168436
7,ENSG00000141026,0.78309834,,0.45362382569034954,0.7836540671110352
7,ENSG00000054116,0.7829257,,0.4535671036865814,0.7836540671110352
7,ENSG00000164346,0.780337,,0.4549956238637103,0.7852831448411877
7,ENSG00000146094,0.7712637,,0.4602890019154612,0.7924445285669662
7,ENSG00000237298,0.77011764,,0.4608842948636276,0.7928125535816376
7,ENSG00000179151,0.767734,,0.46224991190144693,0.7933691775717345
7,ENSG00000149357,0.7677175,,0.4619983584357257,0.7933691775717345
7,ENSG00000240849,0.76164746,,0.465631952381389,0.7979521539513406
7,ENSG00000135114,0.7608982,,0.46603072611866037,0.7979521539513406
7,ENSG00000261737,0.7606959,,0.46617608994077353,0.7979521539513406
7,ENSG00000007350,0.75985223,,0.4667050445168649,0.79820006790621
7,ENSG00000151665,0.7588587,,0.4671622710596782,0.7982485582023974
7,ENSG00000174231,0.75826037,,0.4675016820656004,0.7982485582023974
7,ENSG00000204899,0.75767386,,0.46792212764497443,0.7983104936340368
7,ENSG00000144401,0.75636315,,0.4686013137915134,0.7988133962746224
7,ENSG00000072310,0.7533427,,0.47042482974201616,0.8008129839486774
7,ENSG00000182185,0.7531155,,0.4705450690093047,0.8008129839486774
7,ENSG00000170266,0.75052613,,0.47198187437478567,0.8021528860058803
7,ENSG00000174903,0.7479148,,0.473278236858498,0.8034903400261103
7,ENSG00000204475,0.74641573,,0.47425963950761774,0.8041410119777077
7,ENSG00000184178,0.7452989,,0.47501882516301996,0.8044736093632889
7,ENSG00000091436,0.7410549,,0.4774823143456235,0.8073297389830802
7,ENSG00000100023,0.7408186,,0.4774087407299943,0.8073297389830802
7,ENSG00000214087,0.7392531,,0.478477781989154,0.8083551471328959
7,ENSG00000182208,0.7365681,,0.47994029986478093,0.8101672974159341
7,ENSG00000168899,0.73476356,,0.48101622073794437,0.810998623065575
7,ENSG00000076053,0.73365515,,0.4815531094734321,0.810998623065575
7,ENSG00000186635,0.7322662,,0.48253068269132326,0.810998623065575
7,ENSG00000197345,0.73218346,,0.48248433260402546,0.810998623065575
7,ENSG00000145833,0.73151106,,0.4827548389055478,0.810998623065575
7,ENSG00000160818,0.72897726,,0.4843513310918285,0.8120275659311323
7,ENSG00000258727,0.7270641,,0.48552708475358974,0.8120275659311323
7,ENSG00000124491,0.72655755,,0.4858781028169734,0.8120275659311323
7,ENSG00000119812,0.7257858,,0.4863219105402061,0.8120275659311323
7,ENSG00000166352,0.7254008,,0.48651735059485657,0.8120275659311323
7,ENSG00000070610,0.7247961,,0.486909670006884,0.8120275659311323
7,ENSG00000137207,0.7232421,,0.487732647714221,0.8120275659311323
7,ENSG00000149657,0.7227677,,0.4880252567992418,0.8120275659311323
7,ENSG00000137101,0.72255504,,0.4881208230840426,0.8120275659311323
7,ENSG00000131732,0.7222209,,0.4883628998190359,0.8120275659311323
7,ENSG00000145335,0.72020066,,0.48963015139765176,0.8120275659311323
7,ENSG00000198399,0.7190559,,0.48998400172737644,0.8120275659311323
7,ENSG00000159459,0.7180639,,0.49084885445104764,0.8120275659311323
7,ENSG00000204257,0.7174764,,0.4910315702338026,0.8120275659311323
7,ENSG00000175029,0.7171569,,0.49141932265196275,0.8120275659311323
7,ENSG00000143740,0.71709347,,0.4912828068986057,0.8120275659311323
7,ENSG00000130787,0.7168566,,0.49152554192299003,0.8120275659311323
7,ENSG00000135077,0.7163422,,0.4917799747748143,0.8120275659311323
7,ENSG00000130717,0.71497625,,0.49250523512801203,0.8120275659311323
7,ENSG00000105856,0.71181273,,0.49442132001385153,0.8141105411955495
7,ENSG00000120662,0.7100896,,0.49553424722641826,0.8152970433384775
7,ENSG00000086730,0.70917463,,0.495970684812547,0.815369527721893
7,ENSG00000137824,0.70547634,,0.498191956227661,0.8183738221668613
7,ENSG00000213689,0.7031689,,0.4996184854842083,0.8200688884961965
7,ENSG00000111300,0.7008938,,0.5010095073733764,0.8217030436636749
7,ENSG00000184508,0.6986218,,0.5021215795384366,0.8228774781394884
7,ENSG00000198821,0.6962291,,0.5037281656694499,0.8236688920922604
7,ENSG00000162961,0.69612706,,0.5037936293788561,0.8236688920922604
7,ENSG00000162777,0.6958877,,0.5037639819868132,0.8236688920922604
7,ENSG00000124193,0.6944736,,0.5046099480567354,0.8239515036561282
7,ENSG00000136518,0.6944256,,0.5047595111425656,0.8239515036561282
7,ENSG00000153046,0.6933826,,0.5054906793287162,0.824124171766678
7,ENSG00000168101,0.69155055,,0.5065898907547419,0.824124171766678
7,ENSG00000268061,0.69116616,,0.5067436373898105,0.824124171766678
7,ENSG00000100603,0.69105566,,0.506797626646537,0.824124171766678
7,ENSG00000134851,0.6908849,,0.5068482634830676,0.824124171766678
7,ENSG00000143799,0.68793035,,0.5087028597774401,0.8255878809238434
7,ENSG00000164332,0.6872157,,0.5090474173172634,0.8255878809238434
7,ENSG00000255135,0.68589264,,0.5099707687686474,0.8259698031966091
7,ENSG00000167840,0.6850119,,0.5104256100815339,0.8260626306459715
7,ENSG00000165272,0.6802561,,0.5133658684459292,0.8292012108916785
7,ENSG00000204604,0.68007743,,0.5134831872612888,0.8292012108916785
7,ENSG00000240857,0.6797758,,0.5135620589112562,0.8292012108916785
7,ENSG00000268205,0.6769338,,0.5153466757911334,0.8314366399797944
7,ENSG00000136045,0.6725634,,0.5178006942287341,0.834747744458735
7,ENSG00000258301,0.67163664,,0.5185063823504641,0.8352374128095074
7,ENSG00000109685,0.6685892,,0.5204081146842927,0.8353390219517991
7,ENSG00000103876,0.6684402,,0.5205252219935375,0.8353390219517991
7,ENSG00000171130,0.6673347,,0.5210931823212921,0.8353390219517991
7,ENSG00000171135,0.6670476,,0.5212560886168703,0.8353390219517991
7,ENSG00000185614,0.6670328,,0.5213173552200867,0.8353390219517991
7,ENSG00000168291,0.66674346,,0.5214319412294988,0.8353390219517991
7,ENSG00000162654,0.6663408,,0.521785394847659,0.8353390219517991
7,ENSG00000135108,0.66448236,,0.5228479952922795,0.8363957923151324
7,ENSG00000102078,0.6630945,,0.5237922596730105,0.8372617812311659
7,ENSG00000196126,0.6619033,,0.5244154504501695,0.8376136095583798
7,ENSG00000172349,0.6582039,,0.5266041122014476,0.8398183769413724
7,ENSG00000163534,0.6553265,,0.5285033705827802,0.842184877631557
7,ENSG00000136244,0.65411866,,0.5292225208326213,0.842184877631557
7,ENSG00000105369,0.65344083,,0.5297091602812536,0.842184877631557
7,ENSG00000113328,0.65070873,,0.5313326358664301,0.8421908901595253
7,ENSG00000031691,0.6503701,,0.5315495589142263,0.8421908901595253
7,ENSG00000184209,0.64958966,,0.5320076623953346,0.8421908901595253
7,ENSG00000149781,0.64798874,,0.5328788657677277,0.8421908901595253
7,ENSG00000123353,0.64750385,,0.53327067696528,0.8421908901595253
7,ENSG00000171155,0.645727,,0.5345082650054118,0.8421908901595253
7,ENSG00000126003,0.64564353,,0.5345499458719846,0.8421908901595253
7,ENSG00000137842,0.6377089,,0.5394009041967311,0.8491477870612176
7,ENSG00000198218,0.63535625,,0.5407860987824005,0.8504668241285598
7,ENSG00000033867,0.634661,,0.5413773264179351,0.8504668241285598
7,ENSG00000138413,0.6338432,,0.5418758783186781,0.8504668241285598
7,ENSG00000119688,0.63371783,,0.5418110321523246,0.8504668241285598
7,ENSG00000102893,0.63080645,,0.5436356149679804,0.8525847606818591
7,ENSG00000133393,0.62845963,,0.5451839462818582,0.8537243710427289
7,ENSG00000139597,0.6273503,,0.5458151339116772,0.85406916285276
7,ENSG00000139626,0.6211096,,0.5497494472845289,0.858883459323359
7,ENSG00000136935,0.6203609,,0.5502482375594273,0.858883459323359
7,ENSG00000198492,0.61838436,,0.5514390606418278,0.8593438430778487
7,ENSG00000198060,0.61812365,,0.5516673179335179,0.8593438430778487
7,ENSG00000125447,0.6166696,,0.5526214535214313,0.8595414524083341
7,ENSG00000130414,0.61547935,,0.5533054274365494,0.8599616142207551
7,ENSG00000122862,0.61425924,,0.5539529379394995,0.8603245179658296
7,ENSG00000183172,0.61176884,,0.5556062509347134,0.8622477889785918
7,ENSG00000179526,0.60588837,,0.5594857095514421,0.8669733813929131
7,ENSG00000223797,0.6049153,,0.5600729845443682,0.8672367078116223
7,ENSG00000233184,0.60417014,,0.5605556092744655,0.8673377185944446
7,ENSG00000163872,0.60052776,,0.5628173183001337,0.8695422954852623
7,ENSG00000103365,0.59752685,,0.5647341622909458,0.8718555640717573
7,ENSG00000085760,0.59591293,,0.5658383446982986,0.8729117151321935
7,ENSG00000130935,0.5932705,,0.5674377685974716,0.8747297352711767
7,ENSG00000267216,0.5912792,,0.5688213871379436,0.8755202315615107
7,ENSG00000144589,0.5906283,,0.5691737883545686,0.8755202315615107
7,ENSG00000123739,0.5899289,,0.5697088635971653,0.8756324101737497
7,ENSG00000196498,0.58633554,,0.5719892461784511,0.877474130552159
7,ENSG00000007392,0.58600754,,0.5720891227865728,0.877474130552159
7,ENSG00000272688,0.5859316,,0.5721739397970045,0.877474130552159
7,ENSG00000205423,0.58382547,,0.5735759418007249,0.8789755214320842
7,ENSG00000116688,0.58194894,,0.5748075988819834,0.8802138470720424
7,ENSG00000168237,0.5796713,,0.5762378351531205,0.8808993110447257
7,ENSG00000125449,0.5794102,,0.5764512751919932,0.8808993110447257
7,ENSG00000112079,0.5791278,,0.5765269793170487,0.8808993110447257
7,ENSG00000158604,0.57759285,,0.5775102061201214,0.8811058798220354
7,ENSG00000110987,0.57501185,,0.579266649065713,0.8818659051623639
7,ENSG00000119844,0.57476896,,0.5792815017067501,0.8818659051623639
7,ENSG00000141971,0.57400644,,0.5798864131639789,0.8821405318848815
7,ENSG00000254887,0.5683284,,0.5835944089317542,0.8864833200001353
7,ENSG00000108270,0.56211096,,0.5876056727876635,0.8906233319130306
7,ENSG00000177981,0.56023496,,0.5888715538471092,0.8917798980247319
7,ENSG00000089127,0.5586853,,0.5898935708098563,0.8917798980247319
7,ENSG00000145817,0.5583472,,0.5900853511953832,0.8917798980247319
7,ENSG00000120158,0.5575004,,0.5906834742991549,0.8920350723791016
7,ENSG00000118579,0.5550414,,0.5921779089414729,0.8935893492221272
7,ENSG00000123472,0.5538787,,0.5930027490747417,0.8935893492221272
7,ENSG00000164535,0.55294186,,0.5936269713618569,0.8938817728187961
7,ENSG00000161217,0.55041075,,0.5953622179555113,0.8954271290878661
7,ENSG00000005889,0.55008703,,0.5955150589025173,0.8954271290878661
7,ENSG00000180953,0.5476967,,0.5970913598718655,0.8967244462804733
7,ENSG00000130159,0.5472361,,0.5972409209105751,0.8967244462804733
7,ENSG00000124098,0.5468215,,0.5977180934395131,0.8967929228644825
7,ENSG00000185340,0.5415711,,0.6011128950862326,0.9010648569918294
7,ENSG00000177042,0.5396683,,0.6023499345319626,0.9010648569918294
7,ENSG00000107290,0.5379737,,0.6034802220469386,0.9010648569918294
7,ENSG00000214113,0.53641623,,0.6044868598171491,0.9010648569918294
7,ENSG00000134574,0.53611857,,0.6046545942607243,0.9010648569918294
7,ENSG00000101162,0.53553134,,0.6051432834293562,0.9010648569918294
7,ENSG00000167378,0.53474754,,0.6056106593370484,0.9010648569918294
7,ENSG00000068394,0.534462,,0.6059190023853789,0.9010648569918294
7,ENSG00000197880,0.5342298,,0.6060167977792232,0.9010648569918294
7,ENSG00000197536,0.5339765,,0.6061541643073352,0.9010648569918294
7,ENSG00000121486,0.53383267,,0.6062727911656826,0.9010648569918294
7,ENSG00000122085,0.5331665,,0.6064783666442422,0.9010648569918294
7,ENSG00000154832,0.53261715,,0.6070673744577009,0.9010648569918294
7,ENSG00000100353,0.5324725,,0.6070696822851593,0.9010648569918294
7,ENSG00000139826,0.53175914,,0.6075611290693443,0.9011506254147734
7,ENSG00000130309,0.52946347,,0.6092269568756243,0.9029769018456115
7,ENSG00000213190,0.5245875,,0.6124696576157904,0.9045571773458511
7,ENSG00000226328,0.52456987,,0.6123943894282502,0.9045571773458511
7,ENSG00000127054,0.5208972,,0.6147605672969698,0.9072957804283405
7,ENSG00000205744,0.5203797,,0.6152066596274494,0.9073097506783816
7,ENSG00000134440,0.5175757,,0.6170551281755412,0.9082396144935676
7,ENSG00000169504,0.51670974,,0.6176561566058546,0.9082396144935676
7,ENSG00000069667,0.5163064,,0.6179398231560566,0.9082396144935676
7,ENSG00000100568,0.51621246,,0.6180225288228607,0.9082396144935676
7,ENSG00000269893,0.51389146,,0.619571430820304,0.909229825737706
7,ENSG00000106443,0.51170003,,0.6209125033375014,0.9099126811955767
7,ENSG00000144746,0.5105005,,0.6217505522274729,0.9104986945233887
7,ENSG00000183155,0.5072597,,0.6240417866074659,0.9123301260915513
7,ENSG00000196544,0.50609374,,0.6247573481368034,0.9123301260915513
7,ENSG00000174197,0.50275064,,0.6271084426461049,0.9133292354166576
7,ENSG00000233223,0.502526,,0.6271996241287634,0.9133292354166576
7,ENSG00000148290,0.5017718,,0.6276572086695178,0.9133555179378556
7,ENSG00000158793,0.49993902,,0.6289174428633864,0.9145489477047704
7,ENSG00000163297,0.49925566,,0.6295025640079358,0.9147596699360073
7,ENSG00000115840,0.49810418,,0.6301701551241609,0.9149015571226333
7,ENSG00000170430,0.49768907,,0.6304807650623729,0.9149015571226333
7,ENSG00000204310,0.49590775,,0.6317671399409243,0.9161284834593445
7,ENSG00000156469,0.49457806,,0.6326547180713783,0.9167758048482036
7,ENSG00000204237,0.4927294,,0.6338379607462923,0.917285387695397
7,ENSG00000154781,0.49218357,,0.6342260913481754,0.917285387695397
7,ENSG00000120733,0.49210933,,0.6343306554948438,0.917285387695397
7,ENSG00000020922,0.4862976,,0.6382614074326456,0.9215031103722767
7,ENSG00000179262,0.48570833,,0.6385777088239069,0.9215031103722767
7,ENSG00000140382,0.47804293,,0.643851158809901,0.9278243467454744
7,ENSG00000092330,0.47662634,,0.6447750300023172,0.9280475084766097
7,ENSG00000140848,0.4766035,,0.6448992311069415,0.9280475084766097
7,ENSG00000163904,0.47467476,,0.6461602273116303,0.928655581955571
7,ENSG00000104856,0.47388718,,0.6466756076280363,0.928655581955571
7,ENSG00000143393,0.4707161,,0.6488703013523558,0.9301219314873521
7,ENSG00000197969,0.4706361,,0.6490263718270743,0.9301219314873521
7,ENSG00000171469,0.4655447,,0.6524733509207132,0.9337161729568436
7,ENSG00000168818,0.4648679,,0.6528823865766573,0.9337161729568436
7,ENSG00000165526,0.46393335,,0.6536281578667118,0.9339241191612997
7,ENSG00000070047,0.46278286,,0.6543409958059678,0.9339241191612997
7,ENSG00000175193,0.4626992,,0.654376091192903,0.9339241191612997
7,ENSG00000159958,0.4613696,,0.6552949926827492,0.9345936820828776
7,ENSG00000123600,0.45836073,,0.6574385512230212,0.9370077568185446
7,ENSG00000101417,0.45442006,,0.6601228787761229,0.9395767240359896
7,ENSG00000095585,0.45400614,,0.660359930449639,0.9395767240359896
7,ENSG00000203747,0.4537058,,0.6606924997175663,0.9395767240359896
7,ENSG00000205336,0.4518021,,0.6620349116953911,0.9403339347252376
7,ENSG00000135677,0.4475806,,0.6648351757290767,0.943666321834031
7,ENSG00000145088,0.44581184,,0.6661868656236141,0.9444077259219742
7,ENSG00000269404,0.44572347,,0.666266470741874,0.9444077259219742
7,ENSG00000164944,0.44436035,,0.6671597610939151,0.9450293003088994
7,ENSG00000139718,0.44011253,,0.670116545859565,0.9485709688666051
7,ENSG00000110514,0.43874177,,0.6710957505798665,0.9492895991232004
7,ENSG00000197548,0.43802628,,0.67153787810929,0.9492895991232004
7,ENSG00000213593,0.43715143,,0.6721495973446174,0.9495084046785283
7,ENSG00000135317,0.43335545,,0.6747647680916748,0.952555154955503
7,ENSG00000162191,0.43196827,,0.6756093400866616,0.9526766562609362
7,ENSG00000115687,0.43182218,,0.6757677532861501,0.9526766562609362
7,ENSG00000155097,0.42982063,,0.6773517562027328,0.9542623385690026
7,ENSG00000144224,0.42907622,,0.6778359045052011,0.9542974319524445
7,ENSG00000155329,0.42779338,,0.6786780583124035,0.9546326190400903
7,ENSG00000180573,0.4274957,,0.6789927867859737,0.9546326190400903
7,ENSG00000054967,0.42567953,,0.6801678002384927,0.9556380587529328
7,ENSG00000188554,0.4149438,,0.687765864912316,0.9643572653763781
7,ENSG00000184967,0.4128894,,0.6891413544582272,0.96524786165953
7,ENSG00000126749,0.41219893,,0.6896895619387946,0.96524786165953
7,ENSG00000170846,0.4111582,,0.6905069630453737,0.96524786165953
7,ENSG00000171777,0.4106846,,0.6908105294242601,0.96524786165953
7,ENSG00000111843,0.40935755,,0.6916772794060964,0.96524786165953
7,ENSG00000168769,0.4082135,,0.6925491434096078,0.96524786165953
7,ENSG00000102225,0.40819395,,0.6925815985247157,0.96524786165953
7,ENSG00000151502,0.40687963,,0.6935021607712673,0.965883036248454
7,ENSG00000115271,0.39502445,,0.7018328055868075,0.9761770883596961
7,ENSG00000104388,0.3923383,,0.7038093405619616,0.9782714446071948
7,ENSG00000203993,0.38839483,,0.7065833450334127,0.9808150908346237
7,ENSG00000129055,0.38767236,,0.7071914577026969,0.9810039046102831
7,ENSG00000133256,0.38539737,,0.7087163601277422,0.9821986341320267
7,ENSG00000011198,0.3826036,,0.7107775972526831,0.983475968392326
7,ENSG00000153975,0.38245314,,0.7108666528033079,0.983475968392326
7,ENSG00000129277,0.38182306,,0.7113807608624967,0.9835324158830793
7,ENSG00000141337,0.380559,,0.7122400970469437,0.9840657723826788
7,ENSG00000077254,0.37989694,,0.712774248302517,0.9841494272243392
7,ENSG00000110697,0.37901792,,0.7133258950612442,0.9842571115121285
7,ENSG00000128891,0.37340993,,0.7173890529302259,0.9892066701984138
7,ENSG00000101019,0.36889818,,0.7206203602537926,0.9923453337358391
7,ENSG00000117480,0.36357725,,0.7244628033281908,0.9963161517643816
7,ENSG00000085871,0.36172017,,0.7258323927252741,0.9975394921184654
7,ENSG00000155093,0.35805115,,0.7284709952378856,0.9998432814427518
7,ENSG00000071537,0.35205358,,0.7328019526235069,1.0
7,ENSG00000108479,0.35164568,,0.7330498212526755,1.0
7,ENSG00000114857,0.35146272,,0.733240822126187,1.0
7,ENSG00000140386,0.35072565,,0.7337792730257617,1.0
7,ENSG00000026950,0.34704873,,0.7364123924189245,1.0
7,ENSG00000125246,0.3465852,,0.7367170038570537,1.0
7,ENSG00000117500,0.34290996,,0.7394567785018238,1.0
7,ENSG00000167641,0.34212852,,0.739987567694605,1.0
7,ENSG00000132514,0.34145167,,0.7404878434449049,1.0
7,ENSG00000223865,0.33857873,,0.7425538185071996,1.0
7,ENSG00000109519,0.33535197,,0.7448969905056095,1.0
7,ENSG00000135521,0.33322164,,0.7464608461427125,1.0
7,ENSG00000116171,0.33296955,,0.7466543119435004,1.0
7,ENSG00000136305,0.3318209,,0.7475250587886316,1.0
7,ENSG00000224137,0.32993084,,0.7488531719162368,1.0
7,ENSG00000181444,0.32896018,,0.7496374173479565,1.0
7,ENSG00000152022,0.32567465,,0.7519652547852965,1.0
7,ENSG00000065526,0.3243313,,0.7530047178099624,1.0
7,ENSG00000115234,0.32366094,,0.7534745743946152,1.0
7,ENSG00000172530,0.32287666,,0.754049721630928,1.0
7,ENSG00000137845,0.320463,,0.7557828655576446,1.0
7,ENSG00000110944,0.31935906,,0.7565720866072032,1.0
7,ENSG00000121064,0.3161002,,0.7590883360458328,1.0
7,ENSG00000181788,0.3156605,,0.7592806460297545,1.0
7,ENSG00000105127,0.3129795,,0.7613550297543008,1.0
7,ENSG00000058729,0.31269532,,0.7614578256869159,1.0
7,ENSG00000166669,0.31203523,,0.7620233116172951,1.0
7,ENSG00000182670,0.31163028,,0.7623195928375387,1.0
7,ENSG00000160783,0.30766642,,0.7652494274944621,1.0
7,ENSG00000121691,0.30609405,,0.7664210711474881,1.0
7,ENSG00000110880,0.3025391,,0.7690619345864321,1.0
7,ENSG00000107968,0.30215564,,0.7692741107812477,1.0
7,ENSG00000101464,0.29695514,,0.7731293080150119,1.0
7,ENSG00000169019,0.29455236,,0.774920343090781,1.0
7,ENSG00000166012,0.2944982,,0.7749855604065455,1.0
7,ENSG00000079739,0.29207683,,0.7767748738813492,1.0
7,ENSG00000147121,0.28855827,,0.7793796695928539,1.0
7,ENSG00000272282,0.28475565,,0.7821437151999907,1.0
7,ENSG00000168229,0.28361908,,0.7830665356090101,1.0
7,ENSG00000171503,0.28198537,,0.7841991580853735,1.0
7,ENSG00000139433,0.275564,,0.7890566342237608,1.0
7,ENSG00000186532,0.26441845,,0.7972958616797137,1.0
7,ENSG00000182500,0.26426187,,0.7974610240074864,1.0
7,ENSG00000109113,0.26110485,,0.7998290563328141,1.0
7,ENSG00000131196,0.26044253,,0.8003170111715228,1.0
7,ENSG00000173456,0.25994828,,0.8006329388031801,1.0
7,ENSG00000131475,0.25819883,,0.8019898856820372,1.0
7,ENSG00000111670,0.25438595,,0.8048645818735052,1.0
7,ENSG00000101888,0.25434086,,0.804853282532023,1.0
7,ENSG00000168159,0.24935,,0.8085791572921209,1.0
7,ENSG00000123106,0.24746424,,0.8100128412288652,1.0
7,ENSG00000138443,0.2394291,,0.8160432082455221,1.0
7,ENSG00000196781,0.23540077,,0.81905470693004,1.0
7,ENSG00000198624,0.23314027,,0.8207939214012105,1.0
7,ENSG00000108848,0.23167013,,0.8219254767855871,1.0
7,ENSG00000170854,0.22869767,,0.8241550111547409,1.0
7,ENSG00000125652,0.22625566,,0.8260244771896028,1.0
7,ENSG00000213889,0.22577724,,0.8263311502823703,1.0
7,ENSG00000042980,0.22449195,,0.8273205628818446,1.0
7,ENSG00000162298,0.22448482,,0.8273141503120021,1.0
7,ENSG00000108061,0.22349164,,0.8280995900888091,1.0
7,ENSG00000179134,0.2233965,,0.8281414123687331,1.0
7,ENSG00000184575,0.22302467,,0.8284328950441007,1.0
7,ENSG00000187555,0.21709174,,0.8329029113190031,1.0
7,ENSG00000166405,0.20510733,,0.8419663407115529,1.0
7,ENSG00000165752,0.2046506,,0.8423075107449051,1.0
7,ENSG00000134882,0.20315357,,0.8434741751050983,1.0
7,ENSG00000198898,0.19384679,,0.850543781266043,1.0
7,ENSG00000105443,0.19105656,,0.8526305465137226,1.0
7,ENSG00000143771,0.18195961,,0.859594203540626,1.0
7,ENSG00000100697,0.17714038,,0.8632611231965094,1.0
7,ENSG00000168734,0.17404059,,0.8656408257879731,1.0
7,ENSG00000178028,0.17332934,,0.8661515573040262,1.0
7,ENSG00000177409,0.16958722,,0.8689993420570794,1.0
7,ENSG00000131437,0.16760175,,0.8705138784175255,1.0
7,ENSG00000168081,0.16629311,,0.871548270894968,1.0
7,ENSG00000128585,0.1657093,,0.8719902635846455,1.0
7,ENSG00000013561,0.16264619,,0.8743225785850435,1.0
7,ENSG00000163453,0.15439683,,0.8806824151994819,1.0
7,ENSG00000163866,0.15348944,,0.8813369628742835,1.0
7,ENSG00000134255,0.14903924,,0.8847318889197215,1.0
7,ENSG00000273344,0.14435275,,0.8883565681311527,1.0
7,ENSG00000155307,0.13767369,,0.8934484080710439,1.0
7,ENSG00000167208,0.13711877,,0.8939193130659187,1.0
7,ENSG00000137312,0.1361678,,0.894629511418305,1.0
7,ENSG00000118640,0.13393794,,0.8963177655597657,1.0
7,ENSG00000156873,0.1334944,,0.8966780159524644,1.0
7,ENSG00000169288,0.1324714,,0.8974436765876324,1.0
7,ENSG00000143185,0.13062905,,0.8989113171034062,1.0
7,ENSG00000198001,0.12932585,,0.8998835637473286,1.0
7,ENSG00000182108,0.12858772,,0.900442136916301,1.0
7,ENSG00000156232,0.12418224,,0.9038741804563437,1.0
7,ENSG00000153551,0.12197603,,0.9055740054039292,1.0
7,ENSG00000078967,0.12087482,,0.9063754057905477,1.0
7,ENSG00000117228,0.114411145,,0.9113925646794563,1.0
7,ENSG00000009790,0.11433249,,0.9114356801726196,1.0
7,ENSG00000187688,0.10776265,,0.9165250453633006,1.0
7,ENSG00000127554,0.10677931,,0.9172554151693718,1.0
7,ENSG00000156171,0.10332804,,0.9199384735945659,1.0
7,ENSG00000166501,0.10329586,,0.9199620007779299,1.0
7,ENSG00000141560,0.10197118,,0.9209583347280166,1.0
7,ENSG00000102931,0.09719841,,0.9246676459519619,1.0
7,ENSG00000267321,0.09059609,,0.9297779107402161,1.0
7,ENSG00000125352,0.08891865,,0.9310615731527214,1.0
7,ENSG00000136710,0.088850655,,0.9311180941126753,1.0
7,ENSG00000231389,0.08742011,,0.932208868728445,1.0
7,ENSG00000124256,0.085241064,,0.9339155067626821,1.0
7,ENSG00000261824,0.08325506,,0.9354228709558253,1.0
7,ENSG00000108788,0.07669985,,0.9405059648504827,1.0
7,ENSG00000172175,0.075613916,,0.9413571391921645,1.0
